fecha,mes,año,semana,trimestre,area_proceso,procesos_totales,procesos_documentados,porcentaje_documentacion,estado
2021-10-24,2021-10,2021,42,Q4,Medición y Análisis,6,5,83.95,Aceptable
2021-10-24,2021-10,2021,42,Q4,Mejora de Procesos,10,7,74.71,Aceptable
2021-10-24,2021-10,2021,42,Q4,Gestión de Recursos Humanos,12,10,84.15,Aceptable
2021-10-31,2021-10,2021,43,Q4,Gestión de Proyectos,12,9,77.01,Aceptable
2021-10-31,2021-10,2021,43,Q4,Gestión de Requisitos,7,5,78.24,Aceptable
2021-10-31,2021-10,2021,43,Q4,Desarrollo de Software,5,4,80.0,Aceptable
2021-10-31,2021-10,2021,43,Q4,Gestión de Configuración,6,4,75.96,Aceptable
2021-10-31,2021-10,2021,43,Q4,Aseguramiento de Calidad,13,10,84.25,Aceptable
2021-10-31,2021-10,2021,43,Q4,Gestión de Riesgos,5,4,80.44,Aceptable
2021-10-31,2021-10,2021,43,Q4,Gestión de Proveedores,5,4,84.06,Aceptable
2021-10-31,2021-10,2021,43,Q4,Medición y Análisis,14,11,84.33,Aceptable
2021-10-31,2021-10,2021,43,Q4,Mejora de Procesos,9,7,83.21,Aceptable
2021-10-31,2021-10,2021,43,Q4,Gestión de Recursos Humanos,6,4,78.0,Aceptable
2021-11-07,2021-11,2021,44,Q4,Gestión de Proyectos,11,8,80.57,Aceptable
2021-11-07,2021-11,2021,44,Q4,Gestión de Requisitos,14,10,75.02,Aceptable
2021-11-07,2021-11,2021,44,Q4,Desarrollo de Software,12,9,79.6,Aceptable
2021-11-07,2021-11,2021,44,Q4,Gestión de Configuración,9,7,79.2,Aceptable
2021-11-07,2021-11,2021,44,Q4,Aseguramiento de Calidad,10,8,82.8,Aceptable
2021-11-07,2021-11,2021,44,Q4,Gestión de Riesgos,5,4,82.37,Aceptable
2021-11-07,2021-11,2021,44,Q4,Gestión de Proveedores,7,5,76.95,Aceptable
2021-11-07,2021-11,2021,44,Q4,Medición y Análisis,13,9,75.9,Aceptable
2021-11-07,2021-11,2021,44,Q4,Mejora de Procesos,8,6,77.64,Aceptable
2021-11-07,2021-11,2021,44,Q4,Gestión de Recursos Humanos,12,8,74.78,Aceptable
2021-11-14,2021-11,2021,45,Q4,Gestión de Proyectos,6,4,81.44,Aceptable
2021-11-14,2021-11,2021,45,Q4,Gestión de Requisitos,10,7,75.56,Aceptable
2021-11-14,2021-11,2021,45,Q4,Desarrollo de Software,6,4,81.49,Aceptable
2021-11-14,2021-11,2021,45,Q4,Gestión de Configuración,10,8,80.45,Aceptable
2021-11-14,2021-11,2021,45,Q4,Aseguramiento de Calidad,5,4,81.6,Aceptable
2021-11-14,2021-11,2021,45,Q4,Gestión de Riesgos,14,10,74.89,Aceptable
2021-11-14,2021-11,2021,45,Q4,Gestión de Proveedores,8,6,79.49,Aceptable
2021-11-14,2021-11,2021,45,Q4,Medición y Análisis,9,6,77.58,Aceptable
2021-11-14,2021-11,2021,45,Q4,Mejora de Procesos,11,8,80.02,Aceptable
2021-11-14,2021-11,2021,45,Q4,Gestión de Recursos Humanos,7,5,84.36,Aceptable
2021-11-21,2021-11,2021,46,Q4,Gestión de Proyectos,6,4,82.84,Aceptable
2021-11-21,2021-11,2021,46,Q4,Gestión de Requisitos,8,6,80.12,Aceptable
2021-11-21,2021-11,2021,46,Q4,Desarrollo de Software,6,4,77.86,Aceptable
2021-11-21,2021-11,2021,46,Q4,Gestión de Configuración,10,8,81.89,Aceptable
2021-11-21,2021-11,2021,46,Q4,Aseguramiento de Calidad,12,9,76.06,Aceptable
2021-11-21,2021-11,2021,46,Q4,Gestión de Riesgos,11,8,80.81,Aceptable
2021-11-21,2021-11,2021,46,Q4,Gestión de Proveedores,6,4,83.15,Aceptable
2021-11-21,2021-11,2021,46,Q4,Medición y Análisis,9,7,79.75,Aceptable
2021-11-21,2021-11,2021,46,Q4,Mejora de Procesos,13,10,83.17,Aceptable
2021-11-21,2021-11,2021,46,Q4,Gestión de Recursos Humanos,13,10,79.27,Aceptable
2021-11-28,2021-11,2021,47,Q4,Gestión de Proyectos,8,6,84.41,Aceptable
2021-11-28,2021-11,2021,47,Q4,Gestión de Requisitos,6,4,78.62,Aceptable
2021-11-28,2021-11,2021,47,Q4,Desarrollo de Software,8,6,78.09,Aceptable
2021-11-28,2021-11,2021,47,Q4,Gestión de Configuración,9,7,82.29,Aceptable
2021-11-28,2021-11,2021,47,Q4,Aseguramiento de Calidad,6,5,83.39,Aceptable
2021-11-28,2021-11,2021,47,Q4,Gestión de Riesgos,13,10,84.59,Aceptable
2021-11-28,2021-11,2021,47,Q4,Gestión de Proveedores,10,7,76.84,Aceptable
2021-11-28,2021-11,2021,47,Q4,Medición y Análisis,7,5,83.43,Aceptable
2021-11-28,2021-11,2021,47,Q4,Mejora de Procesos,6,4,81.61,Aceptable
2021-11-28,2021-11,2021,47,Q4,Gestión de Recursos Humanos,12,9,76.74,Aceptable
2021-12-05,2021-12,2021,48,Q4,Gestión de Proyectos,12,9,80.23,Aceptable
2021-12-05,2021-12,2021,48,Q4,Gestión de Requisitos,5,4,80.0,Aceptable
2021-12-05,2021-12,2021,48,Q4,Desarrollo de Software,11,8,80.75,Aceptable
2021-12-05,2021-12,2021,48,Q4,Gestión de Configuración,13,10,77.23,Aceptable
2021-12-05,2021-12,2021,48,Q4,Aseguramiento de Calidad,12,9,79.27,Aceptable
2021-12-05,2021-12,2021,48,Q4,Gestión de Riesgos,13,10,81.43,Aceptable
2021-12-05,2021-12,2021,48,Q4,Gestión de Proveedores,13,10,81.1,Aceptable
2021-12-05,2021-12,2021,48,Q4,Medición y Análisis,8,6,83.27,Aceptable
2021-12-05,2021-12,2021,48,Q4,Mejora de Procesos,12,9,82.51,Aceptable
2021-12-05,2021-12,2021,48,Q4,Gestión de Recursos Humanos,13,10,78.88,Aceptable
2021-12-12,2021-12,2021,49,Q4,Gestión de Proyectos,9,7,83.14,Aceptable
2021-12-12,2021-12,2021,49,Q4,Gestión de Requisitos,8,6,81.75,Aceptable
2021-12-12,2021-12,2021,49,Q4,Desarrollo de Software,10,7,76.87,Aceptable
2021-12-12,2021-12,2021,49,Q4,Gestión de Configuración,12,9,79.94,Aceptable
2021-12-12,2021-12,2021,49,Q4,Aseguramiento de Calidad,6,4,75.17,Aceptable
2021-12-12,2021-12,2021,49,Q4,Gestión de Riesgos,5,4,80.8,Aceptable
2021-12-12,2021-12,2021,49,Q4,Gestión de Proveedores,8,6,77.67,Aceptable
2021-12-12,2021-12,2021,49,Q4,Medición y Análisis,13,11,85.05,Aceptable
2021-12-12,2021-12,2021,49,Q4,Mejora de Procesos,9,7,80.09,Aceptable
2021-12-12,2021-12,2021,49,Q4,Gestión de Recursos Humanos,6,4,78.92,Aceptable
2021-12-19,2021-12,2021,50,Q4,Gestión de Proyectos,11,9,84.29,Aceptable
2021-12-19,2021-12,2021,50,Q4,Gestión de Requisitos,12,9,83.09,Aceptable
2021-12-19,2021-12,2021,50,Q4,Desarrollo de Software,9,6,77.7,Aceptable
2021-12-19,2021-12,2021,50,Q4,Gestión de Configuración,14,11,80.11,Aceptable
2021-12-19,2021-12,2021,50,Q4,Aseguramiento de Calidad,5,4,80.91,Aceptable
2021-12-19,2021-12,2021,50,Q4,Gestión de Riesgos,10,8,81.04,Aceptable
2021-12-19,2021-12,2021,50,Q4,Gestión de Proveedores,13,10,82.96,Aceptable
2021-12-19,2021-12,2021,50,Q4,Medición y Análisis,10,7,78.74,Aceptable
2021-12-19,2021-12,2021,50,Q4,Mejora de Procesos,14,10,77.6,Aceptable
2021-12-19,2021-12,2021,50,Q4,Gestión de Recursos Humanos,13,10,83.76,Aceptable
2021-12-26,2021-12,2021,51,Q4,Gestión de Proyectos,14,11,85.12,Aceptable
2021-12-26,2021-12,2021,51,Q4,Gestión de Requisitos,5,3,75.99,Aceptable
2021-12-26,2021-12,2021,51,Q4,Desarrollo de Software,5,3,76.72,Aceptable
2021-12-26,2021-12,2021,51,Q4,Gestión de Configuración,13,10,83.54,Aceptable
2021-12-26,2021-12,2021,51,Q4,Aseguramiento de Calidad,14,11,84.04,Aceptable
2021-12-26,2021-12,2021,51,Q4,Gestión de Riesgos,11,9,84.12,Aceptable
2021-12-26,2021-12,2021,51,Q4,Gestión de Proveedores,5,4,81.51,Aceptable
2021-12-26,2021-12,2021,51,Q4,Medición y Análisis,14,10,76.93,Aceptable
2021-12-26,2021-12,2021,51,Q4,Mejora de Procesos,12,9,82.22,Aceptable
2021-12-26,2021-12,2021,51,Q4,Gestión de Recursos Humanos,14,11,81.76,Aceptable
2022-01-02,2022-01,2022,52,Q1,Gestión de Proyectos,7,5,78.33,Aceptable
2022-01-02,2022-01,2022,52,Q1,Gestión de Requisitos,12,10,83.52,Aceptable
2022-01-02,2022-01,2022,52,Q1,Desarrollo de Software,11,8,79.77,Aceptable
2022-01-02,2022-01,2022,52,Q1,Gestión de Configuración,9,7,83.65,Aceptable
2022-01-02,2022-01,2022,52,Q1,Aseguramiento de Calidad,7,5,78.64,Aceptable
2022-01-02,2022-01,2022,52,Q1,Gestión de Riesgos,12,9,78.96,Aceptable
2022-01-02,2022-01,2022,52,Q1,Gestión de Proveedores,8,6,84.18,Aceptable
2022-01-02,2022-01,2022,52,Q1,Medición y Análisis,6,4,76.89,Aceptable
2022-01-02,2022-01,2022,52,Q1,Mejora de Procesos,11,9,84.38,Aceptable
2022-01-02,2022-01,2022,52,Q1,Gestión de Recursos Humanos,14,11,80.02,Aceptable
2022-01-09,2022-01,2022,1,Q1,Gestión de Proyectos,9,7,81.16,Aceptable
2022-01-09,2022-01,2022,1,Q1,Gestión de Requisitos,6,4,81.32,Aceptable
2022-01-09,2022-01,2022,1,Q1,Desarrollo de Software,9,6,76.37,Aceptable
2022-01-09,2022-01,2022,1,Q1,Gestión de Configuración,6,4,76.48,Aceptable
2022-01-09,2022-01,2022,1,Q1,Aseguramiento de Calidad,9,7,80.95,Aceptable
2022-01-09,2022-01,2022,1,Q1,Gestión de Riesgos,10,8,80.86,Aceptable
2022-01-09,2022-01,2022,1,Q1,Gestión de Proveedores,14,11,78.96,Aceptable
2022-01-09,2022-01,2022,1,Q1,Medición y Análisis,10,7,77.32,Aceptable
2022-01-09,2022-01,2022,1,Q1,Mejora de Procesos,12,9,76.64,Aceptable
2022-01-09,2022-01,2022,1,Q1,Gestión de Recursos Humanos,10,8,85.08,Aceptable
2022-01-16,2022-01,2022,2,Q1,Gestión de Proyectos,12,9,79.66,Aceptable
2022-01-16,2022-01,2022,2,Q1,Gestión de Requisitos,5,3,76.34,Aceptable
2022-01-16,2022-01,2022,2,Q1,Desarrollo de Software,8,6,76.29,Aceptable
2022-01-16,2022-01,2022,2,Q1,Gestión de Configuración,9,7,81.92,Aceptable
2022-01-16,2022-01,2022,2,Q1,Aseguramiento de Calidad,7,5,77.6,Aceptable
2022-01-16,2022-01,2022,2,Q1,Gestión de Riesgos,7,5,76.96,Aceptable
2022-01-16,2022-01,2022,2,Q1,Gestión de Proveedores,9,6,75.64,Aceptable
2022-01-16,2022-01,2022,2,Q1,Medición y Análisis,8,6,85.04,Aceptable
2022-01-16,2022-01,2022,2,Q1,Mejora de Procesos,14,11,84.78,Aceptable
2022-01-16,2022-01,2022,2,Q1,Gestión de Recursos Humanos,14,11,78.97,Aceptable
2022-01-23,2022-01,2022,3,Q1,Gestión de Proyectos,12,9,82.98,Aceptable
2022-01-23,2022-01,2022,3,Q1,Gestión de Requisitos,10,8,82.78,Aceptable
2022-01-23,2022-01,2022,3,Q1,Desarrollo de Software,6,4,81.58,Aceptable
2022-01-23,2022-01,2022,3,Q1,Gestión de Configuración,13,10,77.0,Aceptable
2022-01-23,2022-01,2022,3,Q1,Aseguramiento de Calidad,11,9,85.71,Aceptable
2022-01-23,2022-01,2022,3,Q1,Gestión de Riesgos,10,8,80.21,Aceptable
2022-01-23,2022-01,2022,3,Q1,Gestión de Proveedores,6,4,81.03,Aceptable
2022-01-23,2022-01,2022,3,Q1,Medición y Análisis,11,8,79.55,Aceptable
2022-01-23,2022-01,2022,3,Q1,Mejora de Procesos,10,8,83.04,Aceptable
2022-01-23,2022-01,2022,3,Q1,Gestión de Recursos Humanos,13,10,80.01,Aceptable
2022-01-30,2022-01,2022,4,Q1,Gestión de Proyectos,13,10,80.46,Aceptable
2022-01-30,2022-01,2022,4,Q1,Gestión de Requisitos,12,9,79.08,Aceptable
2022-01-30,2022-01,2022,4,Q1,Desarrollo de Software,7,5,80.48,Aceptable
2022-01-30,2022-01,2022,4,Q1,Gestión de Configuración,10,8,83.53,Aceptable
2022-01-30,2022-01,2022,4,Q1,Aseguramiento de Calidad,13,10,81.9,Aceptable
2022-01-30,2022-01,2022,4,Q1,Gestión de Riesgos,9,7,82.58,Aceptable
2022-01-30,2022-01,2022,4,Q1,Gestión de Proveedores,10,8,83.39,Aceptable
2022-01-30,2022-01,2022,4,Q1,Medición y Análisis,14,11,81.27,Aceptable
2022-01-30,2022-01,2022,4,Q1,Mejora de Procesos,11,9,83.83,Aceptable
2022-01-30,2022-01,2022,4,Q1,Gestión de Recursos Humanos,5,4,82.14,Aceptable
2022-02-06,2022-02,2022,5,Q1,Gestión de Proyectos,10,7,76.36,Aceptable
2022-02-06,2022-02,2022,5,Q1,Gestión de Requisitos,12,9,78.65,Aceptable
2022-02-06,2022-02,2022,5,Q1,Desarrollo de Software,7,5,82.73,Aceptable
2022-02-06,2022-02,2022,5,Q1,Gestión de Configuración,13,10,81.52,Aceptable
2022-02-06,2022-02,2022,5,Q1,Aseguramiento de Calidad,9,7,79.47,Aceptable
2022-02-06,2022-02,2022,5,Q1,Gestión de Riesgos,11,9,84.47,Aceptable
2022-02-06,2022-02,2022,5,Q1,Gestión de Proveedores,12,10,85.46,Aceptable
2022-02-06,2022-02,2022,5,Q1,Medición y Análisis,10,7,78.9,Aceptable
2022-02-06,2022-02,2022,5,Q1,Mejora de Procesos,11,8,78.7,Aceptable
2022-02-06,2022-02,2022,5,Q1,Gestión de Recursos Humanos,8,6,82.16,Aceptable
2022-02-13,2022-02,2022,6,Q1,Gestión de Proyectos,5,4,85.7,Aceptable
2022-02-13,2022-02,2022,6,Q1,Gestión de Requisitos,8,6,85.31,Aceptable
2022-02-13,2022-02,2022,6,Q1,Desarrollo de Software,10,8,80.65,Aceptable
2022-02-13,2022-02,2022,6,Q1,Gestión de Configuración,11,9,84.82,Aceptable
2022-02-13,2022-02,2022,6,Q1,Aseguramiento de Calidad,10,7,78.26,Aceptable
2022-02-13,2022-02,2022,6,Q1,Gestión de Riesgos,12,10,86.01,Aceptable
2022-02-13,2022-02,2022,6,Q1,Gestión de Proveedores,10,7,76.41,Aceptable
2022-02-13,2022-02,2022,6,Q1,Medición y Análisis,9,7,84.43,Aceptable
2022-02-13,2022-02,2022,6,Q1,Mejora de Procesos,11,8,76.12,Aceptable
2022-02-13,2022-02,2022,6,Q1,Gestión de Recursos Humanos,10,7,77.53,Aceptable
2022-02-20,2022-02,2022,7,Q1,Gestión de Proyectos,5,3,79.29,Aceptable
2022-02-20,2022-02,2022,7,Q1,Gestión de Requisitos,14,11,79.22,Aceptable
2022-02-20,2022-02,2022,7,Q1,Desarrollo de Software,12,9,79.61,Aceptable
2022-02-20,2022-02,2022,7,Q1,Gestión de Configuración,14,12,86.03,Aceptable
2022-02-20,2022-02,2022,7,Q1,Aseguramiento de Calidad,6,4,80.41,Aceptable
2022-02-20,2022-02,2022,7,Q1,Gestión de Riesgos,11,9,84.51,Aceptable
2022-02-20,2022-02,2022,7,Q1,Gestión de Proveedores,6,4,77.78,Aceptable
2022-02-20,2022-02,2022,7,Q1,Medición y Análisis,14,11,85.04,Aceptable
2022-02-20,2022-02,2022,7,Q1,Mejora de Procesos,10,7,79.43,Aceptable
2022-02-20,2022-02,2022,7,Q1,Gestión de Recursos Humanos,11,9,82.8,Aceptable
2022-02-27,2022-02,2022,8,Q1,Gestión de Proyectos,8,6,84.81,Aceptable
2022-02-27,2022-02,2022,8,Q1,Gestión de Requisitos,9,7,83.32,Aceptable
2022-02-27,2022-02,2022,8,Q1,Desarrollo de Software,7,5,81.41,Aceptable
2022-02-27,2022-02,2022,8,Q1,Gestión de Configuración,9,6,77.65,Aceptable
2022-02-27,2022-02,2022,8,Q1,Aseguramiento de Calidad,8,6,78.53,Aceptable
2022-02-27,2022-02,2022,8,Q1,Gestión de Riesgos,9,7,78.5,Aceptable
2022-02-27,2022-02,2022,8,Q1,Gestión de Proveedores,6,4,82.06,Aceptable
2022-02-27,2022-02,2022,8,Q1,Medición y Análisis,8,6,81.46,Aceptable
2022-02-27,2022-02,2022,8,Q1,Mejora de Procesos,5,4,84.43,Aceptable
2022-02-27,2022-02,2022,8,Q1,Gestión de Recursos Humanos,6,5,84.88,Aceptable
2022-03-06,2022-03,2022,9,Q1,Gestión de Proyectos,7,5,82.84,Aceptable
2022-03-06,2022-03,2022,9,Q1,Gestión de Requisitos,7,5,85.57,Aceptable
2022-03-06,2022-03,2022,9,Q1,Desarrollo de Software,6,4,83.03,Aceptable
2022-03-06,2022-03,2022,9,Q1,Gestión de Configuración,14,11,81.05,Aceptable
2022-03-06,2022-03,2022,9,Q1,Aseguramiento de Calidad,11,8,81.63,Aceptable
2022-03-06,2022-03,2022,9,Q1,Gestión de Riesgos,7,5,81.92,Aceptable
2022-03-06,2022-03,2022,9,Q1,Gestión de Proveedores,5,4,83.0,Aceptable
2022-03-06,2022-03,2022,9,Q1,Medición y Análisis,9,7,85.73,Aceptable
2022-03-06,2022-03,2022,9,Q1,Mejora de Procesos,8,6,77.96,Aceptable
2022-03-06,2022-03,2022,9,Q1,Gestión de Recursos Humanos,11,9,82.25,Aceptable
2022-03-13,2022-03,2022,10,Q1,Gestión de Proyectos,8,6,81.04,Aceptable
2022-03-13,2022-03,2022,10,Q1,Gestión de Requisitos,12,9,79.0,Aceptable
2022-03-13,2022-03,2022,10,Q1,Desarrollo de Software,9,7,80.25,Aceptable
2022-03-13,2022-03,2022,10,Q1,Gestión de Configuración,8,6,78.98,Aceptable
2022-03-13,2022-03,2022,10,Q1,Aseguramiento de Calidad,8,6,85.69,Aceptable
2022-03-13,2022-03,2022,10,Q1,Gestión de Riesgos,6,4,81.43,Aceptable
2022-03-13,2022-03,2022,10,Q1,Gestión de Proveedores,11,8,78.15,Aceptable
2022-03-13,2022-03,2022,10,Q1,Medición y Análisis,9,7,84.08,Aceptable
2022-03-13,2022-03,2022,10,Q1,Mejora de Procesos,7,5,78.24,Aceptable
2022-03-13,2022-03,2022,10,Q1,Gestión de Recursos Humanos,13,10,82.16,Aceptable
2022-03-20,2022-03,2022,11,Q1,Gestión de Proyectos,6,5,84.14,Aceptable
2022-03-20,2022-03,2022,11,Q1,Gestión de Requisitos,10,8,81.35,Aceptable
2022-03-20,2022-03,2022,11,Q1,Desarrollo de Software,5,4,83.46,Aceptable
2022-03-20,2022-03,2022,11,Q1,Gestión de Configuración,8,6,86.05,Aceptable
2022-03-20,2022-03,2022,11,Q1,Aseguramiento de Calidad,12,9,78.87,Aceptable
2022-03-20,2022-03,2022,11,Q1,Gestión de Riesgos,9,7,79.26,Aceptable
2022-03-20,2022-03,2022,11,Q1,Gestión de Proveedores,6,4,81.11,Aceptable
2022-03-20,2022-03,2022,11,Q1,Medición y Análisis,10,8,82.35,Aceptable
2022-03-20,2022-03,2022,11,Q1,Mejora de Procesos,9,7,85.72,Aceptable
2022-03-20,2022-03,2022,11,Q1,Gestión de Recursos Humanos,5,3,78.34,Aceptable
2022-03-27,2022-03,2022,12,Q1,Gestión de Proyectos,12,9,82.62,Aceptable
2022-03-27,2022-03,2022,12,Q1,Gestión de Requisitos,7,5,82.46,Aceptable
2022-03-27,2022-03,2022,12,Q1,Desarrollo de Software,8,6,84.25,Aceptable
2022-03-27,2022-03,2022,12,Q1,Gestión de Configuración,11,8,81.79,Aceptable
2022-03-27,2022-03,2022,12,Q1,Aseguramiento de Calidad,13,10,79.81,Aceptable
2022-03-27,2022-03,2022,12,Q1,Gestión de Riesgos,11,9,86.32,Aceptable
2022-03-27,2022-03,2022,12,Q1,Gestión de Proveedores,6,4,81.11,Aceptable
2022-03-27,2022-03,2022,12,Q1,Medición y Análisis,6,4,80.47,Aceptable
2022-03-27,2022-03,2022,12,Q1,Mejora de Procesos,12,9,81.97,Aceptable
2022-03-27,2022-03,2022,12,Q1,Gestión de Recursos Humanos,5,3,78.45,Aceptable
2022-04-03,2022-04,2022,13,Q2,Gestión de Proyectos,8,6,81.49,Aceptable
2022-04-03,2022-04,2022,13,Q2,Gestión de Requisitos,5,3,76.89,Aceptable
2022-04-03,2022-04,2022,13,Q2,Desarrollo de Software,9,7,80.72,Aceptable
2022-04-03,2022-04,2022,13,Q2,Gestión de Configuración,10,8,80.43,Aceptable
2022-04-03,2022-04,2022,13,Q2,Aseguramiento de Calidad,14,10,76.98,Aceptable
2022-04-03,2022-04,2022,13,Q2,Gestión de Riesgos,9,6,77.35,Aceptable
2022-04-03,2022-04,2022,13,Q2,Gestión de Proveedores,6,5,86.35,Aceptable
2022-04-03,2022-04,2022,13,Q2,Medición y Análisis,7,5,80.01,Aceptable
2022-04-03,2022-04,2022,13,Q2,Mejora de Procesos,13,10,83.72,Aceptable
2022-04-03,2022-04,2022,13,Q2,Gestión de Recursos Humanos,9,7,80.47,Aceptable
2022-04-10,2022-04,2022,14,Q2,Gestión de Proyectos,10,8,82.36,Aceptable
2022-04-10,2022-04,2022,14,Q2,Gestión de Requisitos,5,4,81.15,Aceptable
2022-04-10,2022-04,2022,14,Q2,Desarrollo de Software,14,11,78.57,Aceptable
2022-04-10,2022-04,2022,14,Q2,Gestión de Configuración,7,5,79.41,Aceptable
2022-04-10,2022-04,2022,14,Q2,Aseguramiento de Calidad,6,4,77.99,Aceptable
2022-04-10,2022-04,2022,14,Q2,Gestión de Riesgos,9,7,78.33,Aceptable
2022-04-10,2022-04,2022,14,Q2,Gestión de Proveedores,9,7,85.2,Aceptable
2022-04-10,2022-04,2022,14,Q2,Medición y Análisis,7,5,79.79,Aceptable
2022-04-10,2022-04,2022,14,Q2,Mejora de Procesos,9,7,81.35,Aceptable
2022-04-10,2022-04,2022,14,Q2,Gestión de Recursos Humanos,6,4,78.72,Aceptable
2022-04-17,2022-04,2022,15,Q2,Gestión de Proyectos,7,5,78.77,Aceptable
2022-04-17,2022-04,2022,15,Q2,Gestión de Requisitos,5,4,84.8,Aceptable
2022-04-17,2022-04,2022,15,Q2,Desarrollo de Software,12,9,78.17,Aceptable
2022-04-17,2022-04,2022,15,Q2,Gestión de Configuración,11,9,84.41,Aceptable
2022-04-17,2022-04,2022,15,Q2,Aseguramiento de Calidad,12,9,79.44,Aceptable
2022-04-17,2022-04,2022,15,Q2,Gestión de Riesgos,14,11,82.87,Aceptable
2022-04-17,2022-04,2022,15,Q2,Gestión de Proveedores,5,4,82.49,Aceptable
2022-04-17,2022-04,2022,15,Q2,Medición y Análisis,10,8,83.89,Aceptable
2022-04-17,2022-04,2022,15,Q2,Mejora de Procesos,7,5,80.87,Aceptable
2022-04-17,2022-04,2022,15,Q2,Gestión de Recursos Humanos,10,7,77.95,Aceptable
2022-04-24,2022-04,2022,16,Q2,Gestión de Proyectos,12,10,86.57,Aceptable
2022-04-24,2022-04,2022,16,Q2,Gestión de Requisitos,5,4,86.27,Aceptable
2022-04-24,2022-04,2022,16,Q2,Desarrollo de Software,6,4,82.19,Aceptable
2022-04-24,2022-04,2022,16,Q2,Gestión de Configuración,10,8,85.59,Aceptable
2022-04-24,2022-04,2022,16,Q2,Aseguramiento de Calidad,11,9,85.45,Aceptable
2022-04-24,2022-04,2022,16,Q2,Gestión de Riesgos,5,3,79.07,Aceptable
2022-04-24,2022-04,2022,16,Q2,Gestión de Proveedores,12,9,78.06,Aceptable
2022-04-24,2022-04,2022,16,Q2,Medición y Análisis,10,7,77.76,Aceptable
2022-04-24,2022-04,2022,16,Q2,Mejora de Procesos,11,8,81.44,Aceptable
2022-04-24,2022-04,2022,16,Q2,Gestión de Recursos Humanos,5,4,83.48,Aceptable
2022-05-01,2022-05,2022,17,Q2,Gestión de Proyectos,7,5,85.65,Aceptable
2022-05-01,2022-05,2022,17,Q2,Gestión de Requisitos,14,12,86.99,Aceptable
2022-05-01,2022-05,2022,17,Q2,Desarrollo de Software,9,7,81.64,Aceptable
2022-05-01,2022-05,2022,17,Q2,Gestión de Configuración,13,10,79.29,Aceptable
2022-05-01,2022-05,2022,17,Q2,Aseguramiento de Calidad,7,5,79.57,Aceptable
2022-05-01,2022-05,2022,17,Q2,Gestión de Riesgos,12,9,78.48,Aceptable
2022-05-01,2022-05,2022,17,Q2,Gestión de Proveedores,7,5,79.25,Aceptable
2022-05-01,2022-05,2022,17,Q2,Medición y Análisis,6,4,81.87,Aceptable
2022-05-01,2022-05,2022,17,Q2,Mejora de Procesos,10,8,86.63,Aceptable
2022-05-01,2022-05,2022,17,Q2,Gestión de Recursos Humanos,14,10,77.57,Aceptable
2022-05-08,2022-05,2022,18,Q2,Gestión de Proyectos,9,7,83.7,Aceptable
2022-05-08,2022-05,2022,18,Q2,Gestión de Requisitos,6,4,78.38,Aceptable
2022-05-08,2022-05,2022,18,Q2,Desarrollo de Software,6,5,86.37,Aceptable
2022-05-08,2022-05,2022,18,Q2,Gestión de Configuración,8,6,85.56,Aceptable
2022-05-08,2022-05,2022,18,Q2,Aseguramiento de Calidad,12,9,82.82,Aceptable
2022-05-08,2022-05,2022,18,Q2,Gestión de Riesgos,13,10,80.96,Aceptable
2022-05-08,2022-05,2022,18,Q2,Gestión de Proveedores,9,7,87.19,Aceptable
2022-05-08,2022-05,2022,18,Q2,Medición y Análisis,13,10,81.49,Aceptable
2022-05-08,2022-05,2022,18,Q2,Mejora de Procesos,6,4,80.74,Aceptable
2022-05-08,2022-05,2022,18,Q2,Gestión de Recursos Humanos,7,5,84.75,Aceptable
2022-05-15,2022-05,2022,19,Q2,Gestión de Proyectos,7,5,81.87,Aceptable
2022-05-15,2022-05,2022,19,Q2,Gestión de Requisitos,14,12,87.22,Aceptable
2022-05-15,2022-05,2022,19,Q2,Desarrollo de Software,13,10,78.26,Aceptable
2022-05-15,2022-05,2022,19,Q2,Gestión de Configuración,6,5,83.62,Aceptable
2022-05-15,2022-05,2022,19,Q2,Aseguramiento de Calidad,12,9,83.17,Aceptable
2022-05-15,2022-05,2022,19,Q2,Gestión de Riesgos,10,8,84.06,Aceptable
2022-05-15,2022-05,2022,19,Q2,Gestión de Proveedores,6,4,81.29,Aceptable
2022-05-15,2022-05,2022,19,Q2,Medición y Análisis,10,8,82.3,Aceptable
2022-05-15,2022-05,2022,19,Q2,Mejora de Procesos,14,12,86.32,Aceptable
2022-05-15,2022-05,2022,19,Q2,Gestión de Recursos Humanos,5,3,78.7,Aceptable
2022-05-22,2022-05,2022,20,Q2,Gestión de Proyectos,11,8,78.43,Aceptable
2022-05-22,2022-05,2022,20,Q2,Gestión de Requisitos,5,4,81.19,Aceptable
2022-05-22,2022-05,2022,20,Q2,Desarrollo de Software,8,6,80.01,Aceptable
2022-05-22,2022-05,2022,20,Q2,Gestión de Configuración,6,5,86.03,Aceptable
2022-05-22,2022-05,2022,20,Q2,Aseguramiento de Calidad,13,11,86.77,Aceptable
2022-05-22,2022-05,2022,20,Q2,Gestión de Riesgos,5,4,81.78,Aceptable
2022-05-22,2022-05,2022,20,Q2,Gestión de Proveedores,12,9,83.2,Aceptable
2022-05-22,2022-05,2022,20,Q2,Medición y Análisis,11,9,83.6,Aceptable
2022-05-22,2022-05,2022,20,Q2,Mejora de Procesos,6,4,79.71,Aceptable
2022-05-22,2022-05,2022,20,Q2,Gestión de Recursos Humanos,5,4,83.82,Aceptable
