fecha,servicio,disponibilidad_porcentaje,tiempo_operativo_horas,tiempo_indisponible_horas,estado
2021-06-16,Sistema Aduanero,99.344,23.8426,0.1574,Aceptable
2021-06-16,BI y Reportes,99.4165,23.86,0.14,Aceptable
2021-06-16,Infraestructura,98.9564,23.7495,0.2505,Riesgo Alto
2021-06-17,Sistema Tributario,99.5707,23.897,0.103,Aceptable
2021-06-17,Portal Web,99.4091,23.8582,0.1418,Aceptable
2021-06-17,API de Servicios,98.5791,23.659,0.341,Riesgo Alto
2021-06-17,Sistema de Facturación,99.8338,23.9601,0.0399,Aceptable
2021-06-17,Plataforma de Pagos,98.7246,23.6939,0.3061,Riesgo Alto
2021-06-17,Sistema Aduanero,99.6487,23.9157,0.0843,Aceptable
2021-06-17,BI y Reportes,99.3705,23.8489,0.1511,Aceptable
2021-06-17,Infraestructura,99.1315,23.7916,0.2084,Aceptable
2021-06-18,Sistema Tributario,94.5632,22.6952,1.3048,Riesgo Alto
2021-06-18,Portal Web,99.3377,23.841,0.159,Aceptable
2021-06-18,API de Servicios,99.2856,23.8285,0.1715,Aceptable
2021-06-18,Sistema de Facturación,98.9521,23.7485,0.2515,Riesgo Alto
2021-06-18,Plataforma de Pagos,99.2,23.808,0.192,Aceptable
2021-06-18,Sistema Aduanero,98.502,23.6405,0.3595,Riesgo Alto
2021-06-18,BI y Reportes,99.9462,23.9871,0.0129,Alta
2021-06-18,Infraestructura,95.626,22.9502,1.0498,Riesgo Alto
2021-06-19,Sistema Tributario,99.1482,23.7956,0.2044,Aceptable
2021-06-19,Portal Web,99.2887,23.8293,0.1707,Aceptable
2021-06-19,API de Servicios,99.6165,23.9079,0.0921,Aceptable
2021-06-19,Sistema de Facturación,98.8918,23.734,0.266,Riesgo Alto
2021-06-19,Plataforma de Pagos,98.5185,23.6444,0.3556,Riesgo Alto
2021-06-19,Sistema Aduanero,99.0528,23.7727,0.2273,Aceptable
2021-06-19,BI y Reportes,98.9227,23.7414,0.2586,Riesgo Alto
2021-06-19,Infraestructura,98.522,23.6453,0.3547,Riesgo Alto
2021-06-20,Sistema Tributario,99.5307,23.8874,0.1126,Aceptable
2021-06-20,Portal Web,99.773,23.9455,0.0545,Aceptable
2021-06-20,API de Servicios,99.3068,23.8336,0.1664,Aceptable
2021-06-20,Sistema de Facturación,98.5159,23.6438,0.3562,Riesgo Alto
2021-06-20,Plataforma de Pagos,95.257,22.8617,1.1383,Riesgo Alto
2021-06-20,Sistema Aduanero,99.8147,23.9555,0.0445,Aceptable
2021-06-20,BI y Reportes,99.0113,23.7627,0.2373,Aceptable
2021-06-20,Infraestructura,93.6741,22.4818,1.5182,Riesgo Alto
2021-06-21,Sistema Tributario,98.9275,23.7426,0.2574,Riesgo Alto
2021-06-21,Portal Web,99.0106,23.7625,0.2375,Aceptable
2021-06-21,API de Servicios,99.0521,23.7725,0.2275,Aceptable
2021-06-21,Sistema de Facturación,99.936,23.9846,0.0154,Alta
2021-06-21,Plataforma de Pagos,99.2843,23.8282,0.1718,Aceptable
2021-06-21,Sistema Aduanero,99.4414,23.8659,0.1341,Aceptable
2021-06-21,BI y Reportes,98.5729,23.6575,0.3425,Riesgo Alto
2021-06-21,Infraestructura,99.9268,23.9824,0.0176,Alta
2021-06-22,Sistema Tributario,92.7322,22.2557,1.7443,Riesgo Alto
2021-06-22,Portal Web,99.3514,23.8443,0.1557,Aceptable
2021-06-22,API de Servicios,99.8132,23.9552,0.0448,Aceptable
2021-06-22,Sistema de Facturación,98.8016,23.7124,0.2876,Riesgo Alto
2021-06-22,Plataforma de Pagos,95.0331,22.8079,1.1921,Riesgo Alto
2021-06-22,Sistema Aduanero,99.6215,23.9092,0.0908,Aceptable
2021-06-22,BI y Reportes,99.8091,23.9542,0.0458,Aceptable
2021-06-22,Infraestructura,98.7474,23.6994,0.3006,Riesgo Alto
2021-06-23,Sistema Tributario,98.7538,23.7009,0.2991,Riesgo Alto
2021-06-23,Portal Web,99.2106,23.8106,0.1894,Aceptable
2021-06-23,API de Servicios,99.8231,23.9575,0.0425,Aceptable
2021-06-23,Sistema de Facturación,99.2917,23.83,0.17,Aceptable
2021-06-23,Plataforma de Pagos,98.6955,23.6869,0.3131,Riesgo Alto
2021-06-23,Sistema Aduanero,99.6798,23.9232,0.0768,Aceptable
2021-06-23,BI y Reportes,99.2171,23.8121,0.1879,Aceptable
2021-06-23,Infraestructura,99.0074,23.7618,0.2382,Aceptable
2021-06-24,Sistema Tributario,98.6443,23.6746,0.3254,Riesgo Alto
2021-06-24,Portal Web,98.5023,23.6406,0.3594,Riesgo Alto
2021-06-24,API de Servicios,98.9222,23.7413,0.2587,Riesgo Alto
2021-06-24,Sistema de Facturación,99.5814,23.8995,0.1005,Aceptable
2021-06-24,Plataforma de Pagos,99.5744,23.8979,0.1021,Aceptable
2021-06-24,Sistema Aduanero,92.691,22.2458,1.7542,Riesgo Alto
2021-06-24,BI y Reportes,98.8624,23.727,0.273,Riesgo Alto
2021-06-24,Infraestructura,99.1747,23.8019,0.1981,Aceptable
2021-06-25,Sistema Tributario,99.6443,23.9146,0.0854,Aceptable
2021-06-25,Portal Web,99.7258,23.9342,0.0658,Aceptable
2021-06-25,API de Servicios,98.5524,23.6526,0.3474,Riesgo Alto
2021-06-25,Sistema de Facturación,98.9955,23.7589,0.2411,Riesgo Alto
2021-06-25,Plataforma de Pagos,99.4965,23.8791,0.1209,Aceptable
2021-06-25,Sistema Aduanero,98.9672,23.7521,0.2479,Riesgo Alto
2021-06-25,BI y Reportes,99.2741,23.8258,0.1742,Aceptable
2021-06-25,Infraestructura,98.7942,23.7106,0.2894,Riesgo Alto
2021-06-26,Sistema Tributario,99.4489,23.8677,0.1323,Aceptable
2021-06-26,Portal Web,99.8111,23.9547,0.0453,Aceptable
2021-06-26,API de Servicios,98.6965,23.6872,0.3128,Riesgo Alto
2021-06-26,Sistema de Facturación,99.6048,23.9052,0.0948,Aceptable
2021-06-26,Plataforma de Pagos,99.4664,23.8719,0.1281,Aceptable
2021-06-26,Sistema Aduanero,99.491,23.8778,0.1222,Aceptable
2021-06-26,BI y Reportes,99.9471,23.9873,0.0127,Alta
2021-06-26,Infraestructura,99.8509,23.9642,0.0358,Aceptable
2021-06-27,Sistema Tributario,99.8458,23.963,0.037,Aceptable
2021-06-27,Portal Web,99.6028,23.9047,0.0953,Aceptable
2021-06-27,API de Servicios,99.4367,23.8648,0.1352,Aceptable
2021-06-27,Sistema de Facturación,98.6492,23.6758,0.3242,Riesgo Alto
2021-06-27,Plataforma de Pagos,99.7858,23.9486,0.0514,Aceptable
2021-06-27,Sistema Aduanero,99.6431,23.9144,0.0856,Aceptable
2021-06-27,BI y Reportes,98.8233,23.7176,0.2824,Riesgo Alto
2021-06-27,Infraestructura,99.12,23.7888,0.2112,Aceptable
2021-06-28,Sistema Tributario,99.8244,23.9579,0.0421,Aceptable
2021-06-28,Portal Web,99.0292,23.767,0.233,Aceptable
2021-06-28,API de Servicios,99.4999,23.88,0.12,Aceptable
2021-06-28,Sistema de Facturación,98.8325,23.7198,0.2802,Riesgo Alto
2021-06-28,Plataforma de Pagos,99.7634,23.9432,0.0568,Aceptable
2021-06-28,Sistema Aduanero,99.0341,23.7682,0.2318,Aceptable
2021-06-28,BI y Reportes,98.5215,23.6452,0.3548,Riesgo Alto
2021-06-28,Infraestructura,99.0435,23.7704,0.2296,Aceptable
2021-06-29,Sistema Tributario,98.5217,23.6452,0.3548,Riesgo Alto
2021-06-29,Portal Web,94.0151,22.5636,1.4364,Riesgo Alto
2021-06-29,API de Servicios,98.5651,23.6556,0.3444,Riesgo Alto
2021-06-29,Sistema de Facturación,99.6874,23.925,0.075,Aceptable
2021-06-29,Plataforma de Pagos,99.2962,23.8311,0.1689,Aceptable
2021-06-29,Sistema Aduanero,98.5082,23.642,0.358,Riesgo Alto
2021-06-29,BI y Reportes,98.9251,23.742,0.258,Riesgo Alto
2021-06-29,Infraestructura,99.7838,23.9481,0.0519,Aceptable
2021-06-30,Sistema Tributario,99.0557,23.7734,0.2266,Aceptable
2021-06-30,Portal Web,98.7623,23.703,0.297,Riesgo Alto
2021-06-30,API de Servicios,99.2359,23.8166,0.1834,Aceptable
2021-06-30,Sistema de Facturación,98.5491,23.6518,0.3482,Riesgo Alto
2021-06-30,Plataforma de Pagos,99.2753,23.8261,0.1739,Aceptable
2021-06-30,Sistema Aduanero,99.134,23.7922,0.2078,Aceptable
2021-06-30,BI y Reportes,99.0581,23.7739,0.2261,Aceptable
2021-06-30,Infraestructura,99.1722,23.8013,0.1987,Aceptable
2021-07-01,Sistema Tributario,98.5176,23.6442,0.3558,Riesgo Alto
2021-07-01,Portal Web,99.0706,23.7769,0.2231,Aceptable
2021-07-01,API de Servicios,98.9374,23.745,0.255,Riesgo Alto
2021-07-01,Sistema de Facturación,99.8698,23.9688,0.0312,Aceptable
2021-07-01,Plataforma de Pagos,99.4634,23.8712,0.1288,Aceptable
2021-07-01,Sistema Aduanero,99.6974,23.9274,0.0726,Aceptable
2021-07-01,BI y Reportes,99.7029,23.9287,0.0713,Aceptable
2021-07-01,Infraestructura,98.5369,23.6489,0.3511,Riesgo Alto
2021-07-02,Sistema Tributario,99.8915,23.974,0.026,Aceptable
2021-07-02,Portal Web,99.9399,23.9856,0.0144,Alta
2021-07-02,API de Servicios,99.2502,23.82,0.18,Aceptable
2021-07-02,Sistema de Facturación,99.3597,23.8463,0.1537,Aceptable
2021-07-02,Plataforma de Pagos,99.941,23.9858,0.0142,Alta
2021-07-02,Sistema Aduanero,99.7121,23.9309,0.0691,Aceptable
2021-07-02,BI y Reportes,98.6035,23.6648,0.3352,Riesgo Alto
2021-07-02,Infraestructura,99.4567,23.8696,0.1304,Aceptable
2021-07-03,Sistema Tributario,99.4534,23.8688,0.1312,Aceptable
2021-07-03,Portal Web,99.0757,23.7782,0.2218,Aceptable
2021-07-03,API de Servicios,98.909,23.7382,0.2618,Riesgo Alto
2021-07-03,Sistema de Facturación,99.9073,23.9778,0.0222,Alta
2021-07-03,Plataforma de Pagos,99.8067,23.9536,0.0464,Aceptable
2021-07-03,Sistema Aduanero,99.8189,23.9565,0.0435,Aceptable
2021-07-03,BI y Reportes,99.6294,23.9111,0.0889,Aceptable
2021-07-03,Infraestructura,98.6375,23.673,0.327,Riesgo Alto
2021-07-04,Sistema Tributario,98.5451,23.6508,0.3492,Riesgo Alto
2021-07-04,Portal Web,99.4746,23.8739,0.1261,Aceptable
2021-07-04,API de Servicios,98.705,23.6892,0.3108,Riesgo Alto
2021-07-04,Sistema de Facturación,99.3165,23.836,0.164,Aceptable
2021-07-04,Plataforma de Pagos,99.106,23.7854,0.2146,Aceptable
2021-07-04,Sistema Aduanero,98.9567,23.7496,0.2504,Riesgo Alto
2021-07-04,BI y Reportes,93.9845,22.5563,1.4437,Riesgo Alto
2021-07-04,Infraestructura,99.5551,23.8932,0.1068,Aceptable
2021-07-05,Sistema Tributario,98.8466,23.7232,0.2768,Riesgo Alto
2021-07-05,Portal Web,99.4387,23.8653,0.1347,Aceptable
2021-07-05,API de Servicios,99.256,23.8214,0.1786,Aceptable
2021-07-05,Sistema de Facturación,98.6789,23.6829,0.3171,Riesgo Alto
2021-07-05,Plataforma de Pagos,99.0007,23.7602,0.2398,Aceptable
2021-07-05,Sistema Aduanero,99.7416,23.938,0.062,Aceptable
2021-07-05,BI y Reportes,99.5291,23.887,0.113,Aceptable
2021-07-05,Infraestructura,98.807,23.7137,0.2863,Riesgo Alto
2021-07-06,Sistema Tributario,98.6021,23.6645,0.3355,Riesgo Alto
2021-07-06,Portal Web,98.7373,23.6969,0.3031,Riesgo Alto
2021-07-06,API de Servicios,99.3776,23.8506,0.1494,Aceptable
2021-07-06,Sistema de Facturación,98.8708,23.729,0.271,Riesgo Alto
2021-07-06,Plataforma de Pagos,99.5301,23.8872,0.1128,Aceptable
2021-07-06,Sistema Aduanero,99.1952,23.8069,0.1931,Aceptable
2021-07-06,BI y Reportes,98.9417,23.746,0.254,Riesgo Alto
2021-07-06,Infraestructura,99.8426,23.9622,0.0378,Aceptable
2021-07-07,Sistema Tributario,99.9108,23.9786,0.0214,Alta
2021-07-07,Portal Web,98.554,23.653,0.347,Riesgo Alto
2021-07-07,API de Servicios,99.8018,23.9524,0.0476,Aceptable
2021-07-07,Sistema de Facturación,99.0183,23.7644,0.2356,Aceptable
2021-07-07,Plataforma de Pagos,98.6864,23.6847,0.3153,Riesgo Alto
2021-07-07,Sistema Aduanero,99.4874,23.877,0.123,Aceptable
2021-07-07,BI y Reportes,99.6559,23.9174,0.0826,Aceptable
2021-07-07,Infraestructura,98.9969,23.7592,0.2408,Riesgo Alto
2021-07-08,Sistema Tributario,98.664,23.6794,0.3206,Riesgo Alto
2021-07-08,Portal Web,99.1968,23.8072,0.1928,Aceptable
2021-07-08,API de Servicios,97.8559,23.4854,0.5146,Riesgo Alto
2021-07-08,Sistema de Facturación,99.0208,23.765,0.235,Aceptable
2021-07-08,Plataforma de Pagos,98.7103,23.6905,0.3095,Riesgo Alto
2021-07-08,Sistema Aduanero,92.3344,22.1602,1.8398,Riesgo Alto
2021-07-08,BI y Reportes,99.8316,23.9596,0.0404,Aceptable
2021-07-08,Infraestructura,99.4003,23.8561,0.1439,Aceptable
2021-07-09,Sistema Tributario,99.7611,23.9427,0.0573,Aceptable
2021-07-09,Portal Web,99.1293,23.791,0.209,Aceptable
2021-07-09,API de Servicios,98.8318,23.7196,0.2804,Riesgo Alto
2021-07-09,Sistema de Facturación,98.6229,23.6695,0.3305,Riesgo Alto
2021-07-09,Plataforma de Pagos,96.2259,23.0942,0.9058,Riesgo Alto
2021-07-09,Sistema Aduanero,99.086,23.7806,0.2194,Aceptable
2021-07-09,BI y Reportes,98.9022,23.7365,0.2635,Riesgo Alto
2021-07-09,Infraestructura,97.3113,23.3547,0.6453,Riesgo Alto
2021-07-10,Sistema Tributario,98.7024,23.6886,0.3114,Riesgo Alto
2021-07-10,Portal Web,99.6245,23.9099,0.0901,Aceptable
2021-07-10,API de Servicios,98.6408,23.6738,0.3262,Riesgo Alto
2021-07-10,Sistema de Facturación,98.8434,23.7224,0.2776,Riesgo Alto
2021-07-10,Plataforma de Pagos,99.6559,23.9174,0.0826,Aceptable
2021-07-10,Sistema Aduanero,99.3758,23.8502,0.1498,Aceptable
2021-07-10,BI y Reportes,99.7131,23.9312,0.0688,Aceptable
2021-07-10,Infraestructura,98.5323,23.6478,0.3522,Riesgo Alto
2021-07-11,Sistema Tributario,99.3343,23.8402,0.1598,Aceptable
2021-07-11,Portal Web,99.3406,23.8417,0.1583,Aceptable
2021-07-11,API de Servicios,98.5455,23.6509,0.3491,Riesgo Alto
2021-07-11,Sistema de Facturación,99.6239,23.9097,0.0903,Aceptable
2021-07-11,Plataforma de Pagos,99.3763,23.8503,0.1497,Aceptable
2021-07-11,Sistema Aduanero,99.5715,23.8972,0.1028,Aceptable
2021-07-11,BI y Reportes,99.2406,23.8177,0.1823,Aceptable
2021-07-11,Infraestructura,99.1639,23.7993,0.2007,Aceptable
2021-07-12,Sistema Tributario,99.8945,23.9747,0.0253,Aceptable
2021-07-12,Portal Web,99.3131,23.8351,0.1649,Aceptable
2021-07-12,API de Servicios,98.849,23.7238,0.2762,Riesgo Alto
2021-07-12,Sistema de Facturación,99.5536,23.8929,0.1071,Aceptable
2021-07-12,Plataforma de Pagos,98.5193,23.6446,0.3554,Riesgo Alto
2021-07-12,Sistema Aduanero,99.3433,23.8424,0.1576,Aceptable
2021-07-12,BI y Reportes,98.9112,23.7387,0.2613,Riesgo Alto
2021-07-12,Infraestructura,96.7909,23.2298,0.7702,Riesgo Alto
2021-07-13,Sistema Tributario,99.538,23.8891,0.1109,Aceptable
2021-07-13,Portal Web,98.5848,23.6604,0.3396,Riesgo Alto
2021-07-13,API de Servicios,98.9005,23.7361,0.2639,Riesgo Alto
2021-07-13,Sistema de Facturación,98.8973,23.7353,0.2647,Riesgo Alto
2021-07-13,Plataforma de Pagos,99.0611,23.7747,0.2253,Aceptable
2021-07-13,Sistema Aduanero,98.886,23.7326,0.2674,Riesgo Alto
2021-07-13,BI y Reportes,98.9774,23.7546,0.2454,Riesgo Alto
2021-07-13,Infraestructura,99.7231,23.9335,0.0665,Aceptable
2021-07-14,Sistema Tributario,99.6689,23.9205,0.0795,Aceptable
2021-07-14,Portal Web,99.7976,23.9514,0.0486,Aceptable
2021-07-14,API de Servicios,98.5568,23.6536,0.3464,Riesgo Alto
2021-07-14,Sistema de Facturación,98.7766,23.7064,0.2936,Riesgo Alto
2021-07-14,Plataforma de Pagos,99.1524,23.7966,0.2034,Aceptable
2021-07-14,Sistema Aduanero,98.5739,23.6577,0.3423,Riesgo Alto
2021-07-14,BI y Reportes,98.9821,23.7557,0.2443,Riesgo Alto
2021-07-14,Infraestructura,94.5635,22.6952,1.3048,Riesgo Alto
2021-07-15,Sistema Tributario,99.6764,23.9223,0.0777,Aceptable
2021-07-15,Portal Web,98.5242,23.6458,0.3542,Riesgo Alto
2021-07-15,API de Servicios,98.8288,23.7189,0.2811,Riesgo Alto
2021-07-15,Sistema de Facturación,99.3507,23.8442,0.1558,Aceptable
2021-07-15,Plataforma de Pagos,99.0546,23.7731,0.2269,Aceptable
2021-07-15,Sistema Aduanero,99.056,23.7734,0.2266,Aceptable
2021-07-15,BI y Reportes,99.2129,23.8111,0.1889,Aceptable
2021-07-15,Infraestructura,99.7531,23.9407,0.0593,Aceptable
2021-07-16,Sistema Tributario,98.7759,23.7062,0.2938,Riesgo Alto
2021-07-16,Portal Web,99.0041,23.761,0.239,Aceptable
2021-07-16,API de Servicios,99.8514,23.9643,0.0357,Aceptable
2021-07-16,Sistema de Facturación,99.758,23.9419,0.0581,Aceptable
2021-07-16,Plataforma de Pagos,99.7842,23.9482,0.0518,Aceptable
2021-07-16,Sistema Aduanero,99.5272,23.8865,0.1135,Aceptable
2021-07-16,BI y Reportes,99.7184,23.9324,0.0676,Aceptable
2021-07-16,Infraestructura,99.8157,23.9558,0.0442,Aceptable
2021-07-17,Sistema Tributario,99.1361,23.7927,0.2073,Aceptable
2021-07-17,Portal Web,99.7499,23.94,0.06,Aceptable
2021-07-17,API de Servicios,98.8972,23.7353,0.2647,Riesgo Alto
2021-07-17,Sistema de Facturación,99.5773,23.8986,0.1014,Aceptable
2021-07-17,Plataforma de Pagos,99.8366,23.9608,0.0392,Aceptable
2021-07-17,Sistema Aduanero,98.7016,23.6884,0.3116,Riesgo Alto
2021-07-17,BI y Reportes,98.5822,23.6597,0.3403,Riesgo Alto
2021-07-17,Infraestructura,98.8491,23.7238,0.2762,Riesgo Alto
2021-07-18,Sistema Tributario,99.0938,23.7825,0.2175,Aceptable
2021-07-18,Portal Web,94.4843,22.6762,1.3238,Riesgo Alto
2021-07-18,API de Servicios,99.6013,23.9043,0.0957,Aceptable
2021-07-18,Sistema de Facturación,98.6414,23.6739,0.3261,Riesgo Alto
2021-07-18,Plataforma de Pagos,98.8819,23.7317,0.2683,Riesgo Alto
2021-07-18,Sistema Aduanero,99.8535,23.9648,0.0352,Aceptable
2021-07-18,BI y Reportes,99.0298,23.7671,0.2329,Aceptable
2021-07-18,Infraestructura,99.892,23.9741,0.0259,Aceptable
2021-07-19,Sistema Tributario,99.3271,23.8385,0.1615,Aceptable
2021-07-19,Portal Web,98.8667,23.728,0.272,Riesgo Alto
2021-07-19,API de Servicios,98.5413,23.6499,0.3501,Riesgo Alto
2021-07-19,Sistema de Facturación,99.3617,23.8468,0.1532,Aceptable
2021-07-19,Plataforma de Pagos,98.7406,23.6977,0.3023,Riesgo Alto
2021-07-19,Sistema Aduanero,98.9526,23.7486,0.2514,Riesgo Alto
2021-07-19,BI y Reportes,98.5858,23.6606,0.3394,Riesgo Alto
2021-07-19,Infraestructura,99.7799,23.9472,0.0528,Aceptable
2021-07-20,Sistema Tributario,99.1757,23.8022,0.1978,Aceptable
2021-07-20,Portal Web,98.8513,23.7243,0.2757,Riesgo Alto
2021-07-20,API de Servicios,99.6934,23.9264,0.0736,Aceptable
2021-07-20,Sistema de Facturación,99.6272,23.9105,0.0895,Aceptable
2021-07-20,Plataforma de Pagos,99.7535,23.9408,0.0592,Aceptable
2021-07-20,Sistema Aduanero,98.9761,23.7543,0.2457,Riesgo Alto
2021-07-20,BI y Reportes,99.1732,23.8016,0.1984,Aceptable
2021-07-20,Infraestructura,99.7818,23.9476,0.0524,Aceptable
2021-07-21,Sistema Tributario,99.3354,23.8405,0.1595,Aceptable
2021-07-21,Portal Web,99.2467,23.8192,0.1808,Aceptable
2021-07-21,API de Servicios,99.937,23.9849,0.0151,Alta
2021-07-21,Sistema de Facturación,99.5897,23.9015,0.0985,Aceptable
2021-07-21,Plataforma de Pagos,98.7105,23.6905,0.3095,Riesgo Alto
2021-07-21,Sistema Aduanero,99.2073,23.8097,0.1903,Aceptable
2021-07-21,BI y Reportes,99.4312,23.8635,0.1365,Aceptable
2021-07-21,Infraestructura,98.7059,23.6894,0.3106,Riesgo Alto
2021-07-22,Sistema Tributario,99.3436,23.8425,0.1575,Aceptable
2021-07-22,Portal Web,99.5155,23.8837,0.1163,Aceptable
2021-07-22,API de Servicios,99.2953,23.8309,0.1691,Aceptable
2021-07-22,Sistema de Facturación,99.0113,23.7627,0.2373,Aceptable
2021-07-22,Plataforma de Pagos,99.1925,23.8062,0.1938,Aceptable
2021-07-22,Sistema Aduanero,98.5033,23.6408,0.3592,Riesgo Alto
2021-07-22,BI y Reportes,92.061,22.0946,1.9054,Riesgo Alto
2021-07-22,Infraestructura,99.3857,23.8526,0.1474,Aceptable
2021-07-23,Sistema Tributario,99.6259,23.9102,0.0898,Aceptable
2021-07-23,Portal Web,99.0235,23.7656,0.2344,Aceptable
2021-07-23,API de Servicios,98.5186,23.6445,0.3555,Riesgo Alto
2021-07-23,Sistema de Facturación,98.9889,23.7573,0.2427,Riesgo Alto
2021-07-23,Plataforma de Pagos,98.9875,23.757,0.243,Riesgo Alto
2021-07-23,Sistema Aduanero,99.2544,23.8211,0.1789,Aceptable
2021-07-23,BI y Reportes,99.5865,23.9008,0.0992,Aceptable
2021-07-23,Infraestructura,98.907,23.7377,0.2623,Riesgo Alto
2021-07-24,Sistema Tributario,98.9169,23.7401,0.2599,Riesgo Alto
2021-07-24,Portal Web,92.9035,22.2968,1.7032,Riesgo Alto
2021-07-24,API de Servicios,98.6527,23.6766,0.3234,Riesgo Alto
2021-07-24,Sistema de Facturación,98.5638,23.6553,0.3447,Riesgo Alto
2021-07-24,Plataforma de Pagos,98.5645,23.6555,0.3445,Riesgo Alto
2021-07-24,Sistema Aduanero,99.8234,23.9576,0.0424,Aceptable
2021-07-24,BI y Reportes,99.6666,23.92,0.08,Aceptable
2021-07-24,Infraestructura,99.6537,23.9169,0.0831,Aceptable
2021-07-25,Sistema Tributario,98.7978,23.7115,0.2885,Riesgo Alto
2021-07-25,Portal Web,99.8926,23.9742,0.0258,Aceptable
2021-07-25,API de Servicios,99.9072,23.9777,0.0223,Alta
2021-07-25,Sistema de Facturación,99.1693,23.8006,0.1994,Aceptable
2021-07-25,Plataforma de Pagos,99.683,23.9239,0.0761,Aceptable
2021-07-25,Sistema Aduanero,98.5478,23.6515,0.3485,Riesgo Alto
2021-07-25,BI y Reportes,99.8864,23.9727,0.0273,Aceptable
2021-07-25,Infraestructura,98.7732,23.7056,0.2944,Riesgo Alto
2021-07-26,Sistema Tributario,95.2925,22.8702,1.1298,Riesgo Alto
2021-07-26,Portal Web,98.7301,23.6952,0.3048,Riesgo Alto
2021-07-26,API de Servicios,98.9451,23.7468,0.2532,Riesgo Alto
2021-07-26,Sistema de Facturación,99.6489,23.9157,0.0843,Aceptable
2021-07-26,Plataforma de Pagos,99.001,23.7602,0.2398,Aceptable
2021-07-26,Sistema Aduanero,99.8083,23.954,0.046,Aceptable
2021-07-26,BI y Reportes,95.3983,22.8956,1.1044,Riesgo Alto
2021-07-26,Infraestructura,99.7862,23.9487,0.0513,Aceptable
2021-07-27,Sistema Tributario,98.8593,23.7262,0.2738,Riesgo Alto
2021-07-27,Portal Web,99.373,23.8495,0.1505,Aceptable
2021-07-27,API de Servicios,98.7165,23.692,0.308,Riesgo Alto
2021-07-27,Sistema de Facturación,98.9086,23.7381,0.2619,Riesgo Alto
2021-07-27,Plataforma de Pagos,95.7563,22.9815,1.0185,Riesgo Alto
2021-07-27,Sistema Aduanero,99.2505,23.8201,0.1799,Aceptable
2021-07-27,BI y Reportes,99.787,23.9489,0.0511,Aceptable
2021-07-27,Infraestructura,99.9476,23.9874,0.0126,Alta
2021-07-28,Sistema Tributario,98.6274,23.6706,0.3294,Riesgo Alto
2021-07-28,Portal Web,98.8905,23.7337,0.2663,Riesgo Alto
2021-07-28,API de Servicios,99.7508,23.9402,0.0598,Aceptable
2021-07-28,Sistema de Facturación,99.8271,23.9585,0.0415,Aceptable
2021-07-28,Plataforma de Pagos,99.4383,23.8652,0.1348,Aceptable
2021-07-28,Sistema Aduanero,98.7262,23.6943,0.3057,Riesgo Alto
2021-07-28,BI y Reportes,98.6588,23.6781,0.3219,Riesgo Alto
2021-07-28,Infraestructura,99.3424,23.8422,0.1578,Aceptable
2021-07-29,Sistema Tributario,99.5408,23.8898,0.1102,Aceptable
2021-07-29,Portal Web,94.8513,22.7643,1.2357,Riesgo Alto
2021-07-29,API de Servicios,98.6247,23.6699,0.3301,Riesgo Alto
2021-07-29,Sistema de Facturación,98.6589,23.6781,0.3219,Riesgo Alto
2021-07-29,Plataforma de Pagos,99.2584,23.822,0.178,Aceptable
2021-07-29,Sistema Aduanero,98.5324,23.6478,0.3522,Riesgo Alto
2021-07-29,BI y Reportes,98.9451,23.7468,0.2532,Riesgo Alto
2021-07-29,Infraestructura,99.766,23.9438,0.0562,Aceptable
2021-07-30,Sistema Tributario,98.8574,23.7258,0.2742,Riesgo Alto
2021-07-30,Portal Web,99.4987,23.8797,0.1203,Aceptable
2021-07-30,API de Servicios,99.3154,23.8357,0.1643,Aceptable
2021-07-30,Sistema de Facturación,99.7941,23.9506,0.0494,Aceptable
2021-07-30,Plataforma de Pagos,98.9506,23.7482,0.2518,Riesgo Alto
2021-07-30,Sistema Aduanero,99.3295,23.8391,0.1609,Aceptable
2021-07-30,BI y Reportes,99.6011,23.9043,0.0957,Aceptable
2021-07-30,Infraestructura,99.0441,23.7706,0.2294,Aceptable
2021-07-31,Sistema Tributario,98.8053,23.7133,0.2867,Riesgo Alto
2021-07-31,Portal Web,98.7139,23.6913,0.3087,Riesgo Alto
